Local_Time,Real Data,AR,LSTM univariado,LSTM multivariado
2016-11-03 21:00:00,0.3,0.7619739999999998,0.7326707392930984,0.7351010218262672
2016-11-03 22:00:00,0.0,0.4013205,0.45862776786088943,0.4522828012704849
2016-11-03 23:00:00,0.1,-0.037338399999999924,0.23740708082914352,0.3181699365377426
2016-11-04 00:00:00,1.1,0.04265040000000003,0.29463549703359604,0.3439745306968689
2016-11-04 01:00:00,2.1,0.8459143,1.0990722253918648,1.258122593164444
2016-11-04 02:00:00,1.9,1.6538784000000004,1.8889470398426056,1.9968509674072266
2016-11-04 03:00:00,2.2,1.5511675000000005,1.5837074965238571,1.730773150920868
2016-11-04 04:00:00,2.9,1.9150408000000005,1.9056821465492249,2.0153697431087494
2016-11-04 05:00:00,2.6,2.4221502999999998,2.571570038795471,2.577731877565384
2016-11-04 06:00:00,2.5,2.311198300000001,2.3528401851654053,2.3426290154457092
2016-11-04 07:00:00,1.8,2.3665292,2.4235957860946655,2.4286463856697083
2016-11-04 08:00:00,2.8,2.0637254,1.9634330570697784,2.358819365501404
2016-11-04 09:00:00,3.7,2.992745900000001,3.0210514068603516,3.6627591848373413
2016-11-04 10:00:00,5.1,3.7430012000000006,3.8497587740421295,4.046182036399841
2016-11-04 11:00:00,6.1,4.909283899999998,4.881045341491699,4.718014776706696
2016-11-04 12:00:00,3.9,5.8222765,5.684467792510986,5.347860753536224
2016-11-04 13:00:00,2.9,4.0582212,3.946897655725479,3.4629791378974915
2016-11-04 14:00:00,1.4,3.282985300000001,3.2339820563793182,2.3990337252616882
2016-11-04 15:00:00,1.0,1.9582772999999998,2.287320524454117,1.8034222573041916
2016-11-04 16:00:00,3.0,1.3505745999999998,1.481183409690857,1.8305810987949371
2016-11-04 17:00:00,2.7,2.5362746000000005,2.595282644033432,2.0583414137363434
2016-11-04 18:00:00,3.1,2.0568133000000013,2.285180389881134,2.080154210329056
2016-11-04 19:00:00,2.8,2.2517500000000013,2.4764122366905212,2.1032276451587677
2016-11-04 20:00:00,3.3,2.0438284000000007,2.2393347322940826,2.3003104627132416
2016-11-04 21:00:00,3.3,2.4906044999999994,2.7467671036720276,2.893552601337433
2016-11-04 22:00:00,3.6,2.688455899999999,2.8028368055820465,3.0206278860569
2016-11-04 23:00:00,4.0,3.1634187999999996,3.161086320877075,3.22690612077713
2016-11-05 00:00:00,4.1,3.6132365000000006,3.6273921132087708,3.658269703388214
2016-11-05 01:00:00,3.1,3.8122123999999995,3.813519448041916,3.8602577447891235
2016-11-05 02:00:00,2.5,3.1500351,3.006563723087311,3.0062126219272614
2016-11-05 03:00:00,2.1,2.7323733999999993,2.656534105539322,2.5484467148780823
2016-11-05 04:00:00,2.5,2.3772347,2.3994580507278442,2.269304394721985
2016-11-05 05:00:00,3.1,2.6678043999999996,2.728234648704529,2.579736292362213
2016-11-05 06:00:00,3.0,3.0283493000000004,3.1932197213172913,3.066330313682556
2016-11-05 07:00:00,3.1,3.0460894,3.0965529084205627,3.1740590929985046
2016-11-05 08:00:00,2.4,3.2531512999999994,3.4127456545829773,3.558949112892151
2016-11-05 09:00:00,4.0,2.8641538999999994,2.9698566198349,3.302893102169037
2016-11-05 10:00:00,3.5,4.137926400000001,4.278807610273361,4.41320264339447
2016-11-05 11:00:00,3.2,3.5526824,3.7582334876060486,3.691526412963867
